60.182790	 24.795858	 297.520000	 
60.182778	 24.795761	 191.870000	 
60.182770	 24.795677	 164.120000	 
60.182764	 24.795597	 133.850000	 
60.182736	 24.795516	 135.430000	 
60.182707	 24.795452	 164.820000	 
60.182669	 24.795171	 88.520000	 
60.182639	 24.794941	 100.910000	 
60.182605	 24.794792	 111.830000	 
60.182582	 24.794659	 220.370000	 
60.182569	 24.794559	 302.650000	 
60.182556	 24.794476	 395.560000	 
60.182441	 24.794300	 443.750000	 
60.182204	 24.794121	 351.060000	 
60.182071	 24.794065	 443.890000	 
60.181805	 24.794020	 273.440000	 
60.181767	 24.794056	 388.210000	 
60.181549	 24.794385	 305.820000	 
60.181323	 24.794525	 241.370000	 
60.180997	 24.794622	 276.150000	 
60.180535	 24.795446	 360.420000	 
60.180239	 24.796008	 213.210000	 
60.180169	 24.796143	 294.500000	 
60.179737	 24.796005	 255.700000	 
60.179519	 24.796221	 226.890000	 
60.179467	 24.796300	 235.200000	 
60.179412	 24.796450	 285.170000	 
60.179291	 24.796351	 369.480000	 
60.179051	 24.796658	 183.160000	 
60.178977	 24.796813	 217.810000	 
60.178946	 24.796881	 348.150000	 
60.178919	 24.797015	 345.440000	 
60.178722	 24.797363	 280.990000	 
60.178710	 24.797445	 359.270000	 
60.178586	 24.797774	 273.470000	 
60.178567	 24.797865	 388.150000	 
60.178562	 24.797986	 294.580000	 
60.178533	 24.798120	 363.180000	 
60.178533	 24.798246	 397.530000	 
60.178484	 24.798472	 262.060000	 
60.178464	 24.798565	 396.850000	 
60.178372	 24.798876	 207.080000	 
60.178278	 24.799233	 231.930000	 
60.178234	 24.799414	 322.120000	 
60.178243	 24.799763	 145.280000	 
60.178218	 24.799872	 192.420000	 
60.178212	 24.799908	 240.610000	 
60.178206	 24.799937	 316.410000	 
60.178194	 24.799970	 120.780000	 
60.178173	 24.800011	 126.260000	 
60.178161	 24.800037	 197.020000	 
60.178157	 24.800043	 319.190000	 
60.178145	 24.799922	 299.150000	 
60.178134	 24.799898	 182.430000	 
60.178102	 24.799966	 171.750000	 
60.177972	 24.800072	 134.060000	 
60.177840	 24.800222	 108.060000	 
60.177761	 24.800283	 186.170000	 
60.177680	 24.800282	 140.850000	 
60.177547	 24.800257	 163.020000	 
60.177436	 24.800159	 230.980000	 
60.177348	 24.800115	 180.900000	 
60.177279	 24.800127	 168.210000	 
60.177224	 24.800148	 263.490000	 
60.177129	 24.800053	 138.590000	 
60.176996	 24.799964	 109.900000	 
60.176926	 24.799939	 142.420000	 
60.176859	 24.799885	 113.360000	 
60.176807	 24.799916	 121.020000	 
60.176761	 24.799971	 190.920000	 
60.176729	 24.800003	 313.880000	 
60.176693	 24.800032	 135.930000	 
60.176664	 24.800069	 183.120000	 
60.176647	 24.800083	 271.520000	 
60.176629	 24.800109	 389.200000	 
60.176612	 24.800093	 202.520000	 
60.176602	 24.800084	 237.970000	 
60.176542	 24.800024	 171.070000	 
60.176528	 24.800009	 234.180000	 
60.176523	 24.800005	 355.590000	 
60.176496	 24.799963	 134.360000	 
60.176490	 24.799955	 133.320000	 
60.176483	 24.799962	 227.120000	 
60.176467	 24.799985	 307.380000	 
60.176429	 24.800022	 139.050000	 
60.176416	 24.800009	 225.660000	 
60.176339	 24.799993	 171.600000	 
60.176279	 24.800017	 147.860000	 
60.176234	 24.800039	 165.370000	 
60.176201	 24.800051	 238.030000	 
60.176175	 24.800050	 367.910000	 
60.176113	 24.800124	 41.100000	 
60.176074	 24.800171	 79.640000	 
60.176052	 24.800196	 63.790000	 
60.176033	 24.800229	 141.450000	 
60.176016	 24.800262	 123.620000	 
60.176002	 24.800286	 146.460000	 
60.175989	 24.800302	 195.720000	 
60.175981	 24.800310	 290.790000	 
60.175977	 24.800312	 422.730000	 
60.175974	 24.800607	 133.730000	 
60.175961	 24.800655	 181.770000	 
60.175964	 24.800753	 103.000000	 
60.175966	 24.800871	 81.100000	 
60.175959	 24.800998	 86.570000	 
60.175934	 24.801011	 147.800000	 
60.175906	 24.801050	 121.820000	 
60.175877	 24.801102	 97.320000	 
60.175797	 24.801236	 205.410000	 
60.175756	 24.801251	 155.250000	 
60.175693	 24.801296	 132.300000	 
60.175640	 24.801337	 140.460000	 
60.175577	 24.801411	 100.670000	 
60.175528	 24.801472	 125.290000	 
60.175486	 24.801519	 168.480000	 
60.175450	 24.801556	 256.920000	 
60.175392	 24.801604	 115.450000	 
60.175342	 24.801643	 114.470000	 
60.175303	 24.801672	 136.080000	 
60.175269	 24.801698	 229.430000	 
60.175240	 24.801714	 172.850000	 
60.175218	 24.801717	 132.820000	 
60.175197	 24.801726	 183.740000	 
60.175171	 24.801736	 265.510000	 
60.175140	 24.801750	 267.050000	 
60.175126	 24.801756	 199.480000	 
60.175093	 24.801742	 148.770000	 
60.175054	 24.801731	 125.350000	 
60.175019	 24.801736	 96.000000	 
60.174981	 24.801707	 88.440000	 
60.174946	 24.801666	 69.690000	 
60.174920	 24.801611	 59.350000	 
60.174901	 24.801598	 91.190000	 
60.174875	 24.801547	 63.850000	 
60.174860	 24.801503	 56.480000	 
60.174854	 24.801494	 71.210000	 
60.174843	 24.801488	 57.920000	 
60.174837	 24.801487	 135.280000	 
60.174834	 24.801431	 74.340000	 
60.174830	 24.801375	 71.700000	 
60.174825	 24.801311	 57.850000	 
60.174820	 24.801251	 48.370000	 
60.174815	 24.801190	 41.810000	 
60.174808	 24.801138	 53.680000	 
60.174806	 24.801105	 55.120000	 
60.174806	 24.801103	 83.690000	 
60.174806	 24.801100	 66.450000	 
60.174806	 24.801098	 54.720000	 
60.174806	 24.801094	 48.920000	 
60.174806	 24.801090	 53.420000	 
60.174806	 24.801085	 74.140000	 
60.174806	 24.801081	 50.540000	 
60.174806	 24.801077	 42.770000	 
60.174804	 24.801069	 44.930000	 
60.174804	 24.801063	 44.170000	 
60.174805	 24.801065	 46.170000	 
60.174805	 24.801066	 40.330000	 
60.174804	 24.801058	 75.240000	 
60.174803	 24.801047	 58.690000	 
60.174804	 24.801049	 122.590000	 
60.174804	 24.801051	 94.940000	 
60.174805	 24.801050	 60.420000	 
60.174807	 24.801056	 49.500000	 
60.174800	 24.801046	 64.030000	 
60.174781	 24.801036	 66.370000	 
60.174750	 24.801028	 54.350000	 
60.174710	 24.801022	 45.500000	 
60.174656	 24.801041	 52.550000	 
60.174619	 24.801092	 102.450000	 
60.174578	 24.801149	 93.960000	 
60.174562	 24.801232	 76.340000	 
60.174573	 24.801352	 97.210000	 
60.174558	 24.801445	 104.330000	 
60.174591	 24.801612	 105.460000	 
60.174598	 24.801772	 129.610000	 
60.174610	 24.801935	 57.590000	 
60.174607	 24.802140	 46.770000	 
60.174611	 24.802297	 51.730000	 
60.174613	 24.802424	 118.660000	 
60.174637	 24.802647	 111.260000	 
60.174645	 24.802836	 74.420000	 
60.174655	 24.802987	 126.090000	 
60.174665	 24.803108	 93.530000	 
60.174673	 24.803204	 140.710000	 
60.174679	 24.803281	 205.510000	 
60.174689	 24.803343	 272.130000	 
60.174695	 24.803392	 168.050000	 
60.174700	 24.803432	 229.810000	 
60.174703	 24.803464	 323.250000	 
60.174704	 24.803490	 402.920000	 
60.174705	 24.803511	 199.940000	 
60.174706	 24.803528	 283.100000	 
60.174890	 24.803519	 256.280000	 
60.174953	 24.803528	 357.810000	 
60.174999	 24.803683	 336.760000	 
60.175157	 24.803922	 196.600000	 
60.175195	 24.804001	 181.390000	 
60.174868	 24.804435	 132.960000	 
60.174852	 24.804493	 106.860000	 
60.174819	 24.804480	 119.640000	 
60.174817	 24.804486	 174.880000	 
60.174820	 24.804503	 192.170000	 
60.174823	 24.804529	 201.420000	 
60.174816	 24.804551	 230.110000	 
60.174804	 24.804548	 163.290000	 
60.174796	 24.804556	 194.030000	 
60.174799	 24.804589	 118.720000	 
60.174799	 24.804599	 184.910000	 
60.174799	 24.804603	 275.450000	 
60.174801	 24.804610	 222.510000	 
60.174817	 24.804626	 157.070000	 
60.174806	 24.804634	 200.390000	 
60.174808	 24.804639	 270.710000	 
60.174828	 24.804733	 138.080000	 
60.174812	 24.804897	 97.550000	 
60.174807	 24.804953	 120.440000	 
60.174804	 24.804975	 173.590000	 
60.174885	 24.805224	 103.180000	 
60.174921	 24.805348	 85.780000	 
60.174934	 24.805384	 134.630000	 
60.174939	 24.805397	 202.980000	 
60.174970	 24.805480	 123.020000	 
60.174990	 24.805517	 113.180000	 
60.174998	 24.805538	 143.300000	 
60.175000	 24.805543	 186.210000	 
60.175026	 24.805599	 102.960000	 
60.175038	 24.805616	 93.940000	 
60.175047	 24.805598	 126.560000	 
60.175059	 24.805550	 174.430000	 
60.175077	 24.805586	 70.540000	 
60.175083	 24.805587	 95.140000	 
60.175072	 24.805565	 107.940000	 
60.175062	 24.805534	 115.260000	 
60.175061	 24.805398	 122.300000	 
60.175057	 24.805282	 90.240000	 
60.175057	 24.805173	 78.280000	 
60.175036	 24.805101	 77.280000	 
60.175031	 24.805056	 76.400000	 
60.175024	 24.805046	 72.750000	 
60.175016	 24.805022	 58.370000	 
60.175018	 24.805018	 58.920000	 
60.175030	 24.805065	 120.420000	 
60.175036	 24.805097	 142.490000	 
60.175047	 24.805144	 133.660000	 
60.175054	 24.805170	 103.780000	 
60.175050	 24.805114	 17.760000	 
60.175058	 24.805113	 63.940000	 
60.175056	 24.805037	 11.510000	 
60.175067	 24.805028	 21.640000	 
60.175077	 24.805024	 84.280000	 
60.175087	 24.805019	 72.850000	 
60.175096	 24.805016	 58.950000	 
60.175102	 24.805011	 52.360000	 
60.175109	 24.805001	 43.810000	 
60.175103	 24.804899	 10.780000	 
60.175115	 24.804904	 62.060000	 
60.175122	 24.804899	 53.190000	 
60.175131	 24.804902	 44.670000	 
60.175138	 24.804900	 45.020000	 
60.175145	 24.804896	 69.080000	 
60.175152	 24.804897	 56.070000	 
60.175156	 24.804894	 51.090000	 
60.175159	 24.804891	 47.060000	 
60.175163	 24.804886	 61.220000	 
60.175166	 24.804869	 15.190000	 
60.175168	 24.804847	 17.720000	 
60.175171	 24.804822	 31.090000	 
60.175170	 24.804794	 55.190000	 
60.175173	 24.804788	 90.090000	 
60.175176	 24.804782	 133.850000	 
60.175178	 24.804777	 36.220000	 
60.175181	 24.804770	 51.250000	 
60.175181	 24.804762	 42.060000	 
60.175191	 24.804767	 87.280000	 
60.175204	 24.804770	 19.960000	 
60.175207	 24.804765	 42.790000	 
60.175212	 24.804763	 32.950000	 
60.175219	 24.804765	 26.250000	 
60.175236	 24.804769	 20.770000	 
60.175258	 24.804769	 16.850000	 
60.175275	 24.804767	 20.410000	 
60.175285	 24.804759	 34.700000	 
60.175295	 24.804761	 62.260000	 
60.175315	 24.804766	 22.270000	 
60.175335	 24.804773	 17.840000	 
60.175343	 24.804771	 30.090000	 
60.175345	 24.804761	 39.440000	 
60.175352	 24.804750	 67.690000	 
60.175360	 24.804741	 53.190000	 
60.175371	 24.804736	 83.570000	 
60.175396	 24.804727	 106.240000	 
60.175414	 24.804720	 114.010000	 
60.175404	 24.804726	 133.710000	 
60.175400	 24.804732	 52.170000	 
60.175407	 24.804724	 122.800000	 
60.175416	 24.804717	 110.870000	 
60.175392	 24.804730	 130.630000	 
60.175379	 24.804726	 123.840000	 
60.175364	 24.804723	 50.050000	 
60.175361	 24.804714	 72.940000	 
60.175339	 24.804723	 24.730000	 
60.175331	 24.804727	 32.570000	 
60.175330	 24.804717	 85.010000	 
60.175329	 24.804715	 86.620000	 
60.175307	 24.804717	 24.700000	 
60.175301	 24.804715	 119.340000	 
60.175297	 24.804710	 89.370000	 
60.175293	 24.804708	 86.920000	 
60.175290	 24.804706	 90.230000	 
60.175288	 24.804712	 126.140000	 
60.175285	 24.804719	 84.970000	 
60.175284	 24.804722	 119.840000	 
60.175283	 24.804723	 128.560000	 
60.175279	 24.804726	 89.990000	 
60.175281	 24.804765	 92.400000	 
60.175283	 24.804781	 119.900000	 
60.175283	 24.804787	 114.550000	 
60.175284	 24.804790	 175.560000	 
60.175311	 24.804765	 122.760000	 
60.175325	 24.804756	 151.070000	 
60.175333	 24.804752	 197.620000	 
60.175341	 24.804758	 68.240000	 
60.175371	 24.804711	 46.610000	 
60.175387	 24.804689	 74.480000	 
60.175401	 24.804669	 113.890000	 
60.175426	 24.804675	 84.450000	 
60.175436	 24.804672	 49.860000	 
60.175442	 24.804666	 79.050000	 
60.175445	 24.804663	 121.070000	 
60.175462	 24.804668	 86.680000	 
60.175481	 24.804660	 115.990000	 
60.175474	 24.804580	 81.630000	 
60.175465	 24.804536	 71.710000	 
60.175493	 24.804534	 73.680000	 
60.175480	 24.804467	 116.440000	 
60.175489	 24.804436	 77.410000	 
60.175495	 24.804417	 110.280000	 
60.175520	 24.804415	 55.960000	 
60.175532	 24.804399	 52.820000	 
60.175539	 24.804418	 77.200000	 
60.175537	 24.804391	 50.540000	 
60.175544	 24.804392	 56.980000	 
60.175547	 24.804389	 97.910000	 
60.175552	 24.804380	 56.950000	 
60.175565	 24.804371	 87.650000	 
60.175575	 24.804354	 48.640000	 
60.175592	 24.804354	 64.590000	 
60.175600	 24.804342	 52.490000	 
60.175606	 24.804341	 101.390000	 
60.175614	 24.804331	 46.210000	 
60.175630	 24.804350	 94.570000	 
60.175631	 24.804308	 97.240000	 
60.175645	 24.804303	 63.870000	 
60.175663	 24.804299	 91.620000	 
60.175664	 24.804256	 25.420000	 
60.175672	 24.804230	 23.680000	 
60.175701	 24.804241	 47.430000	 
60.175729	 24.804240	 39.990000	 
60.175745	 24.804241	 42.710000	 
60.175738	 24.804183	 50.030000	 
60.175734	 24.804148	 50.400000	 
60.175735	 24.804159	 38.910000	 
60.175738	 24.804166	 30.600000	 
60.175747	 24.804177	 23.900000	 
60.175753	 24.804184	 60.900000	 
60.175757	 24.804217	 70.530000	 
60.175756	 24.804227	 44.110000	 
60.175757	 24.804233	 34.390000	 
60.175758	 24.804241	 26.680000	 
60.175758	 24.804248	 21.350000	 
60.175751	 24.804251	 18.020000	 
60.175750	 24.804253	 34.210000	 
60.175747	 24.804256	 26.680000	 
60.175748	 24.804261	 22.060000	 
60.175740	 24.804262	 17.830000	 
60.175723	 24.804258	 14.890000	 
60.175725	 24.804269	 25.730000	 
60.175728	 24.804284	 33.490000	 
60.175731	 24.804300	 46.610000	 
60.175732	 24.804314	 63.550000	 
60.175733	 24.804321	 93.690000	 
60.175735	 24.804325	 107.660000	 
60.175733	 24.804349	 146.390000	 
60.175731	 24.804358	 22.230000	 
60.175730	 24.804361	 42.800000	 
60.175724	 24.804292	 69.130000	 
60.175716	 24.804235	 106.900000	 
60.175723	 24.804292	 44.800000	 
60.175725	 24.804327	 60.320000	 
60.175725	 24.804344	 90.050000	 
60.175747	 24.804385	 55.360000	 
60.175752	 24.804410	 83.440000	 
60.175756	 24.804431	 31.740000	 
60.175757	 24.804434	 38.300000	 
60.175779	 24.804473	 71.130000	 
60.175783	 24.804496	 81.490000	 
60.175785	 24.804524	 118.250000	 
60.175784	 24.804529	 77.480000	 
60.175786	 24.804539	 69.110000	 
60.175788	 24.804543	 116.910000	 
60.175779	 24.804611	 93.240000	 
60.175777	 24.804628	 129.780000	 
60.175779	 24.804643	 111.060000	 
60.175779	 24.804650	 132.810000	 
60.175780	 24.804674	 121.720000	 
60.175770	 24.804666	 57.690000	 
60.175766	 24.804680	 74.260000	 
60.175766	 24.804686	 87.600000	 
60.175765	 24.804688	 278.200000	 
60.175775	 24.804709	 331.630000	 
60.175801	 24.804709	 349.790000	 
60.175824	 24.804765	 183.830000	 
60.175832	 24.804793	 233.800000	 
60.175818	 24.804427	 90.140000	 
60.175827	 24.804393	 66.360000	 
60.175831	 24.804383	 93.910000	 
60.175844	 24.804396	 78.610000	 
60.175845	 24.804337	 141.580000	 
60.175846	 24.804330	 97.000000	 
60.175854	 24.804350	 116.400000	 
60.175862	 24.804361	 94.960000	 
60.175866	 24.804370	 133.190000	 
60.175867	 24.804374	 194.120000	 
60.175874	 24.804391	 162.940000	 
60.175874	 24.804394	 112.630000	 
60.175872	 24.804407	 122.860000	 
60.175851	 24.804408	 47.300000	 
60.175840	 24.804410	 66.820000	 
60.175839	 24.804413	 84.840000	 
60.175840	 24.804415	 191.580000	 
60.175823	 24.804415	 165.550000	 
60.175820	 24.804416	 121.500000	 
60.175818	 24.804415	 110.570000	 
60.175812	 24.804458	 41.970000	 
60.175808	 24.804451	 30.640000	 
60.175808	 24.804439	 45.950000	 
60.175810	 24.804429	 69.890000	 
60.175807	 24.804435	 59.460000	 
60.175805	 24.804440	 73.420000	 
60.175803	 24.804445	 98.040000	 
60.175801	 24.804451	 129.200000	 
60.175799	 24.804460	 136.520000	 
60.175799	 24.804461	 136.050000	 
60.175798	 24.804461	 194.570000	 
60.175805	 24.804457	 113.500000	 
60.175809	 24.804430	 87.730000	 
60.175811	 24.804420	 130.210000	 
60.175812	 24.804416	 187.860000	 
60.175820	 24.804411	 106.390000	 
60.175820	 24.804403	 106.920000	 
60.175821	 24.804396	 100.230000	 
60.175821	 24.804392	 117.230000	 
60.175822	 24.804389	 125.820000	 
60.175825	 24.804373	 74.920000	 
60.175825	 24.804370	 90.560000	 
60.175827	 24.804370	 92.830000	 
60.175827	 24.804372	 78.940000	 
60.175830	 24.804353	 108.680000	 
60.175833	 24.804343	 39.770000	 
60.175832	 24.804337	 56.960000	 
60.175835	 24.804333	 50.630000	 
60.175845	 24.804339	 58.440000	 
60.175858	 24.804348	 70.560000	 
60.175861	 24.804351	 91.080000	 
60.175863	 24.804336	 81.440000	 
60.175855	 24.804316	 83.670000	 
60.175855	 24.804301	 51.950000	 
60.175854	 24.804295	 68.580000	 
60.175862	 24.804259	 82.780000	 
60.175868	 24.804241	 116.300000	 
60.175880	 24.804224	 56.870000	 
60.175890	 24.804220	 65.700000	 
60.175897	 24.804222	 92.630000	 
60.175902	 24.804226	 127.990000	 
60.175909	 24.804202	 45.570000	 
60.175910	 24.804192	 57.030000	 
60.175911	 24.804189	 49.950000	 
60.175909	 24.804186	 58.140000	 
60.175902	 24.804140	 37.060000	 
60.175891	 24.804115	 41.460000	 
60.175885	 24.804102	 68.640000	 
60.175882	 24.804093	 110.910000	 
60.175880	 24.804084	 79.370000	 
60.175880	 24.804074	 111.550000	 
60.175881	 24.804064	 85.420000	 
60.175889	 24.804057	 114.710000	 
60.175899	 24.803998	 45.520000	 
60.175903	 24.803977	 38.250000	 
60.175904	 24.803968	 61.770000	 
60.175901	 24.803963	 59.000000	 
60.175903	 24.803964	 90.040000	 
60.175904	 24.803963	 57.910000	 
60.175907	 24.803964	 116.770000	 
60.175910	 24.803967	 94.720000	 
60.175917	 24.803959	 38.270000	 
60.175919	 24.803954	 47.470000	 
60.175920	 24.803952	 77.860000	 
60.175920	 24.803950	 115.780000	 
60.175920	 24.803948	 164.690000	 
60.175921	 24.803941	 202.940000	 
60.175922	 24.803938	 124.140000	 
60.175924	 24.803937	 116.030000	 
60.175924	 24.803940	 115.210000	 
60.175925	 24.803942	 81.140000	 
60.175925	 24.803943	 121.940000	 
60.175919	 24.803957	 78.040000	 
60.175911	 24.803971	 93.700000	 
60.175905	 24.803979	 91.150000	 
60.175896	 24.803983	 134.590000	 
60.175880	 24.804008	 67.240000	 
60.175872	 24.804028	 81.350000	 
60.175869	 24.804042	 103.940000	 
60.175870	 24.804058	 92.880000	 
60.175891	 24.804132	 36.310000	 
60.175893	 24.804156	 130.540000	 
60.175890	 24.804170	 71.510000	 
60.175889	 24.804175	 100.730000	 
60.175851	 24.804190	 51.300000	 
60.175831	 24.804202	 59.350000	 
60.175825	 24.804215	 54.080000	 
60.175819	 24.804222	 80.600000	 
60.175815	 24.804232	 123.040000	 
60.175811	 24.804242	 168.070000	 
60.175808	 24.804251	 165.550000	 
60.175806	 24.804255	 229.430000	 
60.175744	 24.804246	 39.490000	 
60.175723	 24.804236	 54.980000	 
60.175716	 24.804231	 82.530000	 
60.175713	 24.804228	 124.250000	 
60.175828	 24.803866	 37.320000	 
60.175778	 24.803902	 40.480000	 
60.175753	 24.803870	 33.440000	 
60.175687	 24.803853	 41.390000	 
60.175712	 24.803877	 27.640000	 
60.175671	 24.803879	 30.280000	 
60.175665	 24.803880	 35.540000	 
60.175646	 24.803874	 33.670000	 
60.175632	 24.803871	 40.230000	 
60.175621	 24.803858	 36.770000	 
60.175607	 24.803835	 36.810000	 
60.175603	 24.803815	 56.340000	 
60.175596	 24.803798	 71.790000	 
60.175592	 24.803781	 71.830000	 
60.175593	 24.803776	 45.000000	 
60.175590	 24.803755	 54.400000	 
60.175581	 24.803735	 62.530000	 
60.175577	 24.803716	 81.320000	 
60.175568	 24.803699	 73.970000	 
60.175578	 24.803688	 36.470000	 
60.175576	 24.803669	 48.670000	 
60.175569	 24.803650	 38.850000	 
60.175577	 24.803638	 32.980000	 
60.175576	 24.803620	 45.100000	 
60.175571	 24.803605	 55.300000	 
60.175571	 24.803587	 33.280000	 
60.175576	 24.803574	 26.990000	 
60.175567	 24.803556	 36.330000	 
60.175562	 24.803540	 37.830000	 
60.175553	 24.803520	 45.960000	 
60.175551	 24.803504	 55.470000	 
60.175548	 24.803490	 34.920000	 
60.175543	 24.803463	 27.830000	 
60.175548	 24.803455	 31.550000	 
60.175542	 24.803436	 41.260000	 
60.175539	 24.803417	 36.080000	 
60.175547	 24.803410	 44.180000	 
60.175546	 24.803405	 38.140000	 
60.175556	 24.803406	 45.950000	 
60.175558	 24.803397	 31.620000	 
60.175556	 24.803381	 65.210000	 
60.175555	 24.803377	 19.030000	 
60.175560	 24.803373	 30.300000	 
60.175566	 24.803372	 27.550000	 
60.175568	 24.803348	 21.600000	 
60.175579	 24.803334	 17.760000	 
60.175587	 24.803330	 14.910000	 
60.175598	 24.803329	 33.440000	 
60.175600	 24.803313	 47.510000	 
60.175596	 24.803310	 28.390000	 
60.175593	 24.803303	 26.550000	 
60.175589	 24.803278	 57.950000	 
60.175589	 24.803272	 23.630000	 
60.175586	 24.803263	 22.580000	 
60.175590	 24.803267	 31.240000	 
60.175590	 24.803266	 59.850000	 
60.175593	 24.803263	 33.620000	 
60.175589	 24.803251	 75.050000	 
60.175590	 24.803251	 32.140000	 
60.175587	 24.803242	 27.030000	 
60.175581	 24.803224	 24.040000	 
60.175580	 24.803216	 20.880000	 
60.175578	 24.803209	 34.580000	 
60.175582	 24.803230	 36.440000	 
60.175586	 24.803236	 35.140000	 
60.175584	 24.803223	 65.910000	 
60.175585	 24.803204	 118.880000	 
60.175578	 24.803186	 91.560000	 
60.175566	 24.803170	 72.640000	 
60.175559	 24.803150	 58.490000	 
60.175559	 24.803143	 79.260000	 
60.175563	 24.803100	 55.110000	 
60.175576	 24.803083	 36.150000	 
60.175570	 24.803071	 103.390000	 
60.175567	 24.803056	 94.500000	 
60.175561	 24.803033	 118.010000	 
60.175559	 24.803012	 124.230000	 
60.175559	 24.802990	 138.550000	 
60.175556	 24.802973	 37.390000	 
60.175551	 24.802962	 114.950000	 
60.175554	 24.802927	 107.620000	 
60.175554	 24.802898	 117.140000	 
60.175554	 24.802878	 129.620000	 
60.175554	 24.802857	 118.070000	 
60.175553	 24.802834	 56.700000	 
60.175554	 24.802813	 57.250000	 
60.175553	 24.802788	 28.450000	 
60.175549	 24.802763	 23.630000	 
60.175545	 24.802741	 41.030000	 
60.175542	 24.802720	 36.120000	 
60.175540	 24.802701	 80.100000	 
60.175536	 24.802676	 20.370000	 
60.175533	 24.802657	 51.940000	 
60.175529	 24.802640	 43.200000	 
60.175525	 24.802619	 37.050000	 
60.175525	 24.802617	 43.500000	 
60.175527	 24.802614	 37.370000	 
60.175524	 24.802591	 41.240000	 
60.175525	 24.802591	 47.530000	 
60.175521	 24.802573	 61.000000	 
60.175517	 24.802548	 24.220000	 
60.175516	 24.802530	 64.610000	 
60.175520	 24.802525	 53.410000	 
60.175526	 24.802520	 68.800000	 
60.175530	 24.802508	 124.140000	 
60.175538	 24.802505	 100.540000	 
60.175545	 24.802498	 98.080000	 
60.175551	 24.802489	 21.190000	 
60.175559	 24.802490	 47.990000	 
60.175566	 24.802491	 52.910000	 
60.175572	 24.802489	 50.470000	 
60.175572	 24.802486	 46.240000	 
60.175574	 24.802484	 73.540000	 
60.175566	 24.802472	 34.000000	 
60.175571	 24.802472	 69.150000	 
60.175595	 24.802494	 89.270000	 
60.175625	 24.802522	 90.000000	 
60.175639	 24.802535	 69.110000	 
60.175646	 24.802534	 100.980000	 
60.175648	 24.802522	 137.720000	 
60.175651	 24.802509	 53.850000	 
60.175657	 24.802500	 56.820000	 
60.175685	 24.802500	 75.690000	 
60.175712	 24.802515	 108.630000	 
60.175728	 24.802530	 44.910000	 
60.175737	 24.802542	 59.850000	 
60.175754	 24.802548	 70.610000	 
60.175774	 24.802548	 95.310000	 
60.175806	 24.802505	 110.950000	 
60.175815	 24.802472	 99.240000	 
60.175813	 24.802442	 69.750000	 
60.175814	 24.802424	 86.690000	 
60.175814	 24.802411	 99.150000	 
60.175810	 24.802374	 84.430000	 
60.175807	 24.802369	 64.800000	 
60.175804	 24.802371	 69.170000	 
60.175804	 24.802372	 103.170000	 
60.175836	 24.802389	 78.350000	 
60.175859	 24.802405	 127.580000	 
60.175875	 24.802409	 113.780000	 
60.175884	 24.802417	 94.120000	 
60.175899	 24.802449	 61.890000	 
60.175913	 24.802483	 48.050000	 
60.175917	 24.802479	 60.700000	 
60.175935	 24.802513	 63.490000	 
60.175940	 24.802502	 56.150000	 
60.175948	 24.802493	 57.880000	 
60.175959	 24.802483	 69.580000	 
60.175966	 24.802464	 56.780000	 
60.175973	 24.802439	 43.570000	 
60.175982	 24.802432	 73.350000	 
60.176030	 24.802499	 54.400000	 
60.176037	 24.802501	 76.610000	 
60.176044	 24.802499	 120.740000	 
